city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster 
West Tamworth,0.1643059231136547,0.6099720573554641,Australia,AU,New South Wales,,-0.0742728259719326,-0.0715357171132109,-0.14632070957054438,0.7719223165176442,-0.44471971547402944,1
Irymple,-0.3584357397046622,-0.3171486397035573,Australia,AU,Victoria,,-0.0743396110602838,-0.0716088839071598,-0.10106959926437833,-0.6799251910375501,-0.04735125425203671,0
Dunsborough,-0.2559125966995496,-3.1762558154817224,Australia,AU,Western Australia,,-0.0743592537333283,-0.0716304035524389,-0.06178090170285549,-3.452771736044925,2.901474107098699,3
Kununurra,2.7108903435445795,-1.7355844692308655,Australia,AU,Western Australia,,-0.0744063961486351,-0.0716820507011088,-0.2587686832240205,0.9450193396074946,4.449560929085823,3
Smithfield Heights,2.535008117351248,0.0551298951601319,Australia,AU,Queensland,,-0.0744260388216796,-0.0717035703463879,-0.27688151276044126,2.570696143784581,2.49040947144106,1
Woolgoolga,0.3263210877977,0.8484360906258366,Australia,AU,New South Wales,,-0.0744771097715953,-0.0717595214241136,-0.1599723114121871,1.1727342213825445,-0.5192324001665352,1
Bannockburn,-0.993045016233391,-0.1058848228527284,Australia,AU,Victoria,,-0.0745046095138576,-0.0717896489275043,-0.06748291499194635,-1.0983670285346234,-0.8955055461406547,0
Maffra,-0.9764178441599064,0.1916063208457676,Australia,AU,Victoria,,-0.0745163951176843,-0.0718025607146718,-0.07319696559518617,-0.7827191362443616,-1.174897485868188,0
Tannum Sands,1.351818552602005,0.6547494233369977,Australia,AU,Queensland,,-0.0750467472898857,-0.0723835911372076,-0.2180829296364369,1.9973742578325648,0.7042943417449676,1
Ocean Shores,0.5933202169537334,0.8839706646201457,Australia,AU,New South Wales,,-0.0750781755667569,-0.0724180225696542,-0.1772740071691732,1.4738415768313862,-0.28625392343006645,1
Howard Springs,3.25649436796394,-1.4911099803710857,Australia,AU,Northern Territory,,-0.0750978182398014,-0.0724395422149333,-0.29589042199047844,1.7331597283040228,4.754606218301174,1
Leongatha,-1.065090552827805,0.0824885594423129,Australia,AU,Victoria,,-0.075148889189717,-0.0724954932926589,-0.06739422276765272,-0.9806239137366032,-1.1554411887740879,0
Worragee,-0.4716834086971735,0.577754325285712,Australia,AU,New South Wales,,-0.0753492444547709,-0.0727149936745058,-0.11042020167224184,0.10723349769274973,-1.0519501506844786,0
Tahmoor,-0.3567730224973139,0.5729163838798296,Australia,AU,New South Wales,,-0.0753531729893798,-0.0727192976035616,-0.11709212338876887,0.21659874801847223,-0.9316342637567397,0
Red Cliffs,-0.3707731013831882,-0.3148881168632534,Australia,AU,Victoria,,-0.0753806727316421,-0.0727494251069524,-0.10224140895890219,-0.6899856395772126,-0.06204228751293947,0
Glenbrook,-0.2805706928845287,0.5764973055754499,Australia,AU,New South Wales,,-0.0754160295431222,-0.0727881604684548,-0.12173187449389791,0.29594620248525366,-0.858607159352968,0
McMinns Lagoon,3.249727108930032,-1.4914268760963605,Australia,AU,Northern Territory,,-0.0755181714429536,-0.0729000626239061,-0.2962393009000161,1.7260860334673833,4.748103337672512,1
Kiama Downs,-0.4246783932454296,0.6002011058261132,Australia,AU,New South Wales,,-0.0756006706697404,-0.0729904451340784,-0.1139830229133967,0.17651317771353553,-1.0270555378377746,0
Lyndhurst,-0.9981994395761726,0.0040040514822303,Australia,AU,Victoria,,-0.0756910269657451,-0.0730894355023622,-0.07104253488289364,-0.9930790769402758,-1.0101088977041892,0
Wonthaggi,-1.0854255842736782,0.0446406466534883,Australia,AU,Victoria,,-0.0757538835194875,-0.0731582983672554,-0.06668179493837628,-1.0389337902818911,-1.1382326610601914,0
Junee,-0.4636524845856803,0.2549009603742756,Australia,AU,New South Wales,,-0.0759228105076702,-0.0733433673166557,-0.10679630667571748,-0.20944221605967156,-0.722552151357064,0
Pinjarra,-0.0918522898504662,-3.094803050894885,Australia,AU,Western Australia,,-0.075969952922977,-0.0733950144653255,-0.07557511677201197,-3.207891004978624,2.9852417975949157,3
Encounter Bay,-0.5813894900380318,-0.6938531515302684,Australia,AU,South Australia,,-0.076005309734457,-0.0734337498268279,-0.08499123650758465,-1.2804362174074522,0.1034333235920692,0
Nairne,-0.4914531162925474,-0.6604523420861543,Australia,AU,South Australia,,-0.0762370932763821,-0.0736876816411214,-0.0912113916922296,-1.1574640916059975,0.16057762930510353,0
Cowes,-1.059736603420142,0.0076906050862766,Australia,AU,Victoria,,-0.0762488788802088,-0.0737005934282888,-0.06848726094975074,-1.0505821048331132,-1.075653131248421,0
Picton,-0.3498561189147435,0.5737931287197596,Australia,AU,New South Wales,,-0.0763392351762135,-0.0737995837965727,-0.11927335641991763,0.22429084312308445,-0.9255926711008327,0
Salamander Bay,-0.1083464445473634,0.7310050980293049,Australia,AU,New South Wales,,-0.0763431637108224,-0.0738038877256285,-0.1359423984595804,0.6224428826128348,-0.8393215229336042,0
Lakes Entrance,-0.9625674098226924,0.2972699188437108,Australia,AU,Victoria,,-0.0763628063838669,-0.0738254073709076,-0.07898359842281068,-0.6628310456381066,-1.266218338252531,0
Mansfield,-0.8267732954985338,0.096537603262894,Australia,AU,Victoria,,-0.0764531626798715,-0.0739243977391915,-0.08392871332562986,-0.729678393046998,-0.9299337953744884,0
Churchill,-1.0373896841533774,0.1318186606769827,Australia,AU,Victoria,,-0.0764688768183071,-0.0739416134554148,-0.07215970821831431,-0.9035744250777435,-1.1767492379253932,0
Bucasia,1.8367167717810688,0.4215352959153655,Australia,AU,Queensland,,-0.0765160192336139,-0.0739932606040846,-0.24545770857100727,2.244812680435172,1.4237532236798214,1
Strathfield,-0.2964662693867806,0.6252886840771503,Australia,AU,New South Wales,,-0.0765317333720495,-0.0740104763203079,-0.12356614073534576,0.32912927927650193,-0.9231914771634093,0
Boyne Island,1.351768671085784,0.6534290244816782,Australia,AU,Queensland,,-0.0765592331143118,-0.0740406038236987,-0.22076100620112446,1.9958967363549507,0.705499876435059,1
Blackwater,1.4317453687592503,0.3800219559041775,Australia,AU,Queensland,,-0.0766024469950097,-0.0740879470433127,-0.2211947302088088,1.800492963204114,1.058018007381669,1
Millicent,-0.9176740452242804,-0.5087966111597871,Australia,AU,South Australia,,-0.0766613750141432,-0.07415250597915,-0.06936848968368033,-1.428703205643854,-0.418797753485519,0
Oakey,0.7721288254319985,0.6921008661562242,Australia,AU,Queensland,,-0.0767753025178013,-0.0742773199217688,-0.18775363134914755,1.4585584929279347,0.08438265344981977,1
Temora,-0.3916900838516342,0.2497355600522725,Australia,AU,New South Wales,,-0.0768224449331081,-0.0743289670704387,-0.11254345181512088,-0.14315928783354334,-0.6451136174905583,0
Narromine,-0.0258922982349479,0.3236778959500644,Australia,AU,New South Wales,,-0.0768381590715436,-0.074346182786662,-0.1352048879718676,0.2948185561302255,-0.35103499290191176,0
Ningi,0.8331671741137646,0.8359926518133239,Australia,AU,Queensland,,-0.0768931585560682,-0.0744064377934435,-0.1938269845927356,1.6639072035765814,0.0025091007577469973,1
Bega,-0.7660342359140909,0.4936290734157113,Australia,AU,New South Wales,,-0.0769206582983305,-0.0744365652968342,-0.0946242597014047,-0.2700643897245623,-1.2641408331057478,0
Mount Low,2.1370700081165146,0.1596843581196075,Australia,AU,Queensland,,-0.0769717292482462,-0.0744925163745599,-0.25974074333261277,2.2800725257285626,1.9862616949913032,1
Leura,-0.2725397687730355,0.5455049036434342,Australia,AU,New South Wales,,-0.0770149431289441,-0.0745398595941739,-0.12456790890118138,0.27266144154417066,-0.8197490018207323,0
Renmark,-0.3485924538371591,-0.4676635460189282,Australia,AU,South Australia,,-0.0770542284750331,-0.0745828988847321,-0.10410973883528372,-0.8216592260793745,0.11225059023260564,0
South West Rocks,0.1984248802084477,0.8314504797510305,Australia,AU,New South Wales,,-0.077176013047909,-0.0747163206854626,-0.15702086539498003,1.0283377555015927,-0.6309836808991353,1
Tanunda,-0.4055571453609207,-0.6551707466648824,Australia,AU,South Australia,,-0.0772349410670424,-0.0747808796212999,-0.09811711408897413,-1.066832419801977,0.24161921801799294,0
Kadina,-0.3134093577296626,-0.7876542862120369,Australia,AU,South Australia,,-0.0772388696016513,-0.0822654122493726,-0.10574550114531243,-1.1085940933314,0.46600369152664345,0
Newman,1.4505008188581423,-2.686979378846045,Australia,AU,Western Australia,,-0.0773174402938293,-0.0748712621314721,-0.17493698856680392,-1.2647037730913777,4.12954328752526,3
Glenella,1.82198509732396,0.4209543204190274,Australia,AU,Queensland,,-0.0775060099550565,-0.0750778507261515,-0.24635275366465006,2.2295184280639164,1.4094858058856057,1
Roxby Downs,0.2519144927688512,-0.875751297838833,Australia,AU,South Australia,,-0.0775806521126256,-0.0778108456765979,-0.1353394481133952,-0.6351200230137057,1.1219705595415932,0
Numurkah,-0.6660384230641482,0.0279085523589026,Australia,AU,Victoria,,-0.0776710084086302,-0.075258615746496,-0.09444608496702182,-0.6389808908301439,-0.7001113623132157,0
Korumburra,-1.0567769667910627,0.0684078260492059,Australia,AU,Victoria,,-0.0777024366855014,-0.0752930471789426,-0.07222040076090071,-0.9866867343319103,-1.1331687012877127,0
Rasmussen,2.1162860430246577,0.1634026012961824,Australia,AU,Queensland,,-0.0777535076354171,-0.0753489982566683,-0.259976929360104,2.263098387703498,1.9616397869908735,1
Tatura,-0.7242335253213484,0.0067504811012922,Australia,AU,Victoria,,-0.0777849359122883,-0.0753834296891148,-0.09089987056471308,-0.7181128600418253,-0.7375503915495953,0
Carnarvon,1.198881823870083,-3.3282495685150506,Australia,AU,Western Australia,,-0.0778713636736841,-0.0754781161283429,-0.15099539092895953,-2.159650791343159,4.514890543954446,3
Romsey,-0.8766548117189917,-0.0442697306681832,Australia,AU,Victoria,,-0.0779263631582087,-0.0755383711351244,-0.08140112903175553,-0.9209405149356531,-0.8399777828273093,0
Blackheath,-0.2583069094781318,0.5410472371078808,Australia,AU,New South Wales,,-0.0779892197119511,-0.0756072340000175,-0.12707271298664358,0.282263334102406,-0.8010438774265941,0
Bargo,-0.3692434015524276,0.5720290758490536,Australia,AU,New South Wales,,-0.0780010053157778,-0.075620145787185,-0.12107658615952878,0.20313444399634892,-0.9433880648959907,0
Old Bar,0.0184357425129649,0.7831450080280881,Australia,AU,New South Wales,,-0.0780167194542134,-0.0756373615034083,-0.14719701753743228,0.8007887211732327,-0.7638496947448267,0
Narrandera,-0.4440656758831137,0.1459838995968297,Australia,AU,New South Wales,,-0.0780717189387379,-0.0756976165101898,-0.11005713131924169,-0.29962730631304046,-0.594538719051187,0
Ingham,2.232626366022837,0.1053789939981005,Australia,AU,Queensland,,-0.0781424325616981,-0.0757750872331945,-0.26657711156006103,2.320382707920318,2.136315730381017,1
Manjimup,-0.3597326591263947,-3.0657225865053683,Australia,AU,Western Australia,,-0.0781738608385693,-0.0758095186656411,-0.06425723465511123,-3.4450915891620566,2.686955168216177,3
George Town,-1.500173764474706,0.1740397344746204,Australia,AU,Tasmania,,-0.0781817179077871,-0.0758181265237527,-0.04873823959016051,-1.3212794682615148,-1.684001078777235,0
Wyong,-0.200261451769592,0.6600838347124811,Australia,AU,New South Wales,,-0.078264217134574,-0.075908509033925,-0.13285705452555965,0.45963518017240046,-0.8611924815044337,0
Broadford,-0.8517140536087634,-0.0107844156973261,Australia,AU,Victoria,,-0.0782917168768363,-0.0759386365373157,-0.08404804088429457,-0.8625030213304505,-0.848252244511368,0
Drysdale,-1.012448926043149,-0.063632059482562,Australia,AU,Victoria,,-0.0784645723996279,-0.0761280094157719,-0.0740887190790557,-1.0754345549390443,-0.9572182324271047,0
Narrogin,-0.142731436395332,-2.956752709773711,Australia,AU,Western Australia,,-0.0784685009342368,-0.0761323133448277,-0.07924273103956168,-3.119828380102102,2.796597872390109,3
Cockatoo,-0.9739237683488832,0.0341091453834732,Australia,AU,Victoria,,-0.0785392145571969,-0.0762097840678325,-0.07803221954958459,-0.9388661201700376,-1.01578354816412,0
Victor Harbor,-0.5773657143962482,-0.6921419146137768,Australia,AU,South Australia,,-0.0786295708532016,-0.0763087744361163,-0.08994248546877553,-1.2748897017058782,0.10567288767965076,0
Oxford Park,0.7745896468988746,0.8298871275063335,Australia,AU,Queensland,,-0.0786374279224194,-0.076317382294228,-0.19340951395968192,1.5994219130465757,-0.05035981484923048,1
Moama,-0.6660384230641482,-0.0442697306681832,Australia,AU,New South Wales,,-0.0787670695645131,-0.0764594119530701,-0.09525953862904325,-0.7116270527310171,-0.6283120609820027,0
Bungendore,-0.5272015362505423,0.4523164340305323,Australia,AU,New South Wales,,-0.0788456402566911,-0.0765454905341865,-0.11141993401001375,-0.07431244206272877,-0.9830358315992912,0
Latrobe,-1.5245159443902891,0.1326214631810156,Australia,AU,Tasmania,,-0.0788809970681712,-0.0765842258956889,-0.047902533584520936,-1.387168924579612,-1.6672702230669398,0
Curl Curl,-0.2805706928845287,0.6477354646175485,Australia,AU,New South Wales,,-0.0790852808678339,-0.0768080302065916,-0.12941638272909278,0.36733106066879806,-0.9296552534671967,0
Beachmere,0.8227419372236892,0.8328765105147728,Australia,AU,Queensland,,-0.0791049235408784,-0.0768295498518707,-0.19711708750724738,1.650263814524374,-0.004953725242693738,1
Berri,-0.3667493257414045,-0.4826421506336539,Australia,AU,South Australia,,-0.0791402803523585,-0.0769328441492104,-0.1065708009801771,-0.8549088768058374,0.10882755210120208,0
Wellington,-0.0785505521916767,0.3976202318478534,Australia,AU,New South Wales,,-0.0792424222521899,-0.0769801873688244,-0.1375830907985217,0.316659853692057,-0.47765441718805185,0
Tenterfield,0.5025192302604281,0.7234418533860434,Australia,AU,New South Wales,,-0.0792856361328877,-0.0770275305884384,-0.17691755096877815,1.221891500163093,-0.21790393354377816,1
Thirlmere,-0.3526162294789428,0.5702755861691936,Australia,AU,New South Wales,,-0.0793642068250657,-0.0771136091695549,-0.12445952780738598,0.2178096607925343,-0.9249829579173942,0
Legana,-1.5445184323946923,0.1986836587102712,Australia,AU,Tasmania,,-0.079430991913417,-0.0771867759635038,-0.048759131394448096,-1.3406655448472187,-1.753150932324157,0
Faulconbridge,-0.2676846345275772,0.5677509835578265,Australia,AU,New South Wales,,-0.0794467060518526,-0.0772039916797271,-0.12954968295990216,0.29969443416989255,-0.8371054517831144,0
The Entrance,-0.2111023679615054,0.6683231235696637,Australia,AU,New South Wales,,-0.0795213482094217,-0.0772857663317877,-0.13459745916132418,0.4570594871056416,-0.8803386390122583,0
Cobar,0.0960846360961429,0.0700134310572715,Australia,AU,New South Wales,,-0.0795842047631641,-0.0773546291966808,-0.14324417896739472,0.16083776184950868,0.023943903123068575,0
Wallaroo,-0.3057941129200062,-0.7977738230391913,Australia,AU,South Australia,,-0.0795920618323819,-0.0795453290860937,-0.10717859478131883,-1.1112454223598012,0.48371175945106093,0
Moruya,-0.6374064327536052,0.5188117203843315,Australia,AU,New South Wales,,-0.0796156330400353,-0.0773890606291274,-0.10738436771573738,-0.11705646256752138,-1.160021889577303,0
Gerringong,-0.4440656758831137,0.5984370529554073,Australia,AU,New South Wales,,-0.0796784895937777,-0.0774579234940205,-0.12010234092408197,0.15519654782131959,-1.0449444914148183,0
Sandstone Point,0.8320198992406944,0.8402179281503397,Australia,AU,Queensland,,-0.0797059893360399,-0.0774880509974113,-0.19885158782455276,1.6668285877098294,-0.002958567912007484,1
Tambourine,0.6976723488869299,0.8409256619367895,Australia,AU,Queensland,,-0.07974134614752,-0.0775267863589137,-0.1910440014927174,1.5339858443769254,-0.1387020344570598,1
Margate,-1.8209784224605396,0.2210459337239292,Australia,AU,Tasmania,,-0.079859202185787,-0.0776559042305883,-0.03365921164577693,-1.5930321548824036,-2.053305626200547,0
Trafalgar,-1.0179857743436205,0.1036149411273975,Australia,AU,Victoria,,-0.0798906304626582,-0.0776903356630349,-0.07896356651675618,-0.9128704844446933,-1.1293059423310874,0
Somerset,-1.4918601784379624,0.0701613157290691,Australia,AU,Tasmania,,-0.0799259872741383,-0.0777290710245373,-0.05069472484421519,-1.4175779615681916,-1.572318256707728,0
Marian,1.817728541273148,0.3986554245504207,Australia,AU,Queensland,,-0.0799259872741383,-0.0777290710245373,-0.25007252645583716,2.2027055997828637,1.4273085982868483,1
Weipa,3.23579353873245,-0.3488382122311798,Australia,AU,Queensland,,-0.0799417014125739,-0.0777462867407605,-0.3214428906301077,2.8607861438858215,3.5966656506281205,1
Kerang,-0.6050832102427498,-0.132292799959082,Australia,AU,Victoria,,-0.0799652726202273,-0.0777721103150955,-0.09958035223642478,-0.739617263202549,-0.47947748042860894,0
Westbrook,0.7444944654458652,0.7039527662815559,Australia,AU,Queensland,,-0.0799967008970985,-0.077806541747542,-0.19207509185068528,1.4427909209918663,0.04468495599110983,1
Smithton,-1.4576082039665827,-0.0051859245507794,Australia,AU,Tasmania,,-0.0800124150355341,-0.0778237574637653,-0.05166380527063759,-1.4592943227366701,-1.4628977571721695,0
Longford,-1.5826112836150474,0.2062891561169013,Australia,AU,Tasmania,,-0.0800831286584943,-0.0779012281867701,-0.04780987840221135,-1.3709289385244654,-1.7990347475919148,0
Karana Downs,0.7528080514826082,0.807862874599636,Australia,AU,Queensland,,-0.0800870571931032,-0.0779055321158259,-0.19437202052462482,1.5555283199785135,-0.050387870366353726,1
Beechworth,-0.7119460451590421,0.1603287127610028,Australia,AU,Victoria,,-0.0800988427969299,-0.0779184439029934,-0.09818976533588598,-0.5516324978067156,-0.8781515576182342,0
Penguin,-1.5029505022109784,0.0952488939801032,Australia,AU,Tasmania,,-0.0801381281430188,-0.0779614831935516,-0.050820875171859486,-1.4033917455313032,-1.6084443692238217,0
Anna Bay,-0.1170757098859437,0.7304769384871753,Australia,AU,New South Wales,,-0.0801499137468455,-0.0779743949807191,-0.14222236083372738,0.6129817954185766,-0.8477173452948019,0
Loxton,-0.3951152812987712,-0.4861385668025341,Australia,AU,South Australia,,-0.0801813420237167,-0.0780088264131656,-0.10667369510166445,-0.8866901300933404,0.0837565696196277,0
Pearcedale,-1.018484589505825,0.0065392172844404,Australia,AU,Victoria,,-0.080248127112068,-0.0780819932071146,-0.07803355140152418,-1.0109972853384535,-1.0331980637350378,0
Landsborough,0.8759987693750638,0.8235492130008084,Australia,AU,Queensland,,-0.0802834839235481,-0.078120728568617,-0.20219908694944733,1.6937487572629606,0.05781484452323009,1
Laidley,0.7392901605868645,0.7631594509539997,Australia,AU,Queensland,,-0.0802991980619837,-0.0781379442848403,-0.19324902908660568,1.4971282238742774,-0.01948842457096273,1
Wonga Park,-0.9413345110848504,0.0103419659877554,Australia,AU,Victoria,,-0.0803463404772905,-0.0781895914335101,-0.08279558544235795,-0.930486997477708,-0.9594405040384874,0
Peregian Beach,0.9305525209481704,0.8373341770503262,Australia,AU,Queensland,,-0.080365983150335,-0.0782111110787892,-0.20576565017326875,1.761834434998546,0.09892494124737156,1
Cooroy,0.9412604197634956,0.8178873427092074,Australia,AU,Queensland,,-0.080365983150335,-0.0782111110787892,-0.20608548598393858,1.7529256174790315,0.1290440059172525,1
Bellingen,0.2709027232767719,0.8167465180982141,Australia,AU,New South Wales,,-0.0804131255656418,-0.0782627582274591,-0.16682271945653276,1.0853872672106173,-0.543623487212866,1
Riddell,-0.8960587215287498,-0.0513470685326867,Australia,AU,Victoria,,-0.0805152674654732,-0.0783746603829104,-0.08477538217478463,-0.947517305869522,-0.8525372804781907,0
Suffolk Park,0.561878234562772,0.8924529068667059,Australia,AU,New South Wales,,-0.0805270530692999,-0.0783875721700779,-0.18529786816136,1.450753097143313,-0.3265111131905465,1
Buninyong,-0.9265862094556692,-0.1357575265554335,Australia,AU,Victoria,,-0.0806684803152202,-0.0785425136160874,-0.0819195329277391,-1.062746805478757,-0.7992106273500897,0
Weston,-0.1218310810989602,0.6641084104234879,Australia,AU,New South Wales,,-0.0807509795420071,-0.0786328961262597,-0.1419646811284729,0.5414828135422671,-0.7864613405791328,0
Katanning,-0.2682333312060028,-2.9168977907248017,Australia,AU,Western Australia,,-0.0807745507496605,-0.0786587197005946,-0.07663130901954894,-3.204666915575666,2.6306929104291,3
Bellbrae,-1.0401497947175766,-0.0918040894596185,Australia,AU,Victoria,,-0.0807902648880961,-0.0908044074961215,-0.08316957509018372,-1.1317026321333745,-0.9572766945686493,0
Sawtell,0.2847531576139857,0.8378728997832957,Australia,AU,New South Wales,,-0.080794193422705,-0.0786802393458737,-0.1686510671639907,1.1203724659577212,-0.5507445409963566,1
Silverdale,-0.305511450994757,0.5746698735596896,Australia,AU,New South Wales,,-0.080794193422705,-0.0786802393458737,-0.12984734112335966,0.26895901801571,-0.8820653866604874,0
Tallebudgera,0.6532279179345022,0.87134765156331,Australia,AU,Queensland,,-0.0808531214418385,-0.078744798281711,-0.19090503574072692,1.5203194156497897,-0.21369796361627222,1
Bay View,-0.2629791448307805,0.6461509859911687,Australia,AU,New South Wales,,-0.0810377625684567,-0.0789470829473346,-0.13391128745721684,0.38309579860780774,-0.9104718592099172,0
Portarlington,-1.0041353400064066,-0.0548329215107241,Australia,AU,Victoria,,-0.0810416911030656,-0.0789513868763904,-0.07931982582331729,-1.0584937960686542,-0.9577198497002154,0
Nanango,0.8996758624077078,0.7215616054160716,Australia,AU,Queensland,,-0.0811202617952436,-0.0790374654575069,-0.2034657453034919,1.614684143401859,0.1830932393407967,1
Logan Village,0.7167769695993648,0.837756704684027,Australia,AU,Queensland,,-0.0811713327451593,-0.0790934165352325,-0.1946691519205287,1.5496961928741393,-0.11640047111656741,1
Glass House Mountains,0.8608846699602657,0.8183943758696481,Australia,AU,Queensland,,-0.0812106180912483,-0.0791364558257907,-0.20288687664938837,1.6734796087470192,0.0477180070244933,1
Sussex Inlet,-0.5067002330839344,0.5677192939852977,Australia,AU,New South Wales,,-0.0812145466258572,-0.0791407597548465,-0.1186846030307083,0.06194506865170026,-1.0773857361962635,0
Proserpine,1.9413681928115876,0.3604483632729499,Australia,AU,Queensland,,-0.0812656175757729,-0.0791967108325722,-0.25911355611582787,2.287108020291247,1.5895604001733217,1
Merimbula,-0.8015498754630563,0.4998507928219706,Australia,AU,New South Wales,,-0.0813363311987331,-0.079274181555577,-0.10052753691611338,-0.29940678243772456,-1.3062026124088657,0
Scarness,1.1296961608723088,0.8113487275776733,Australia,AU,Queensland,,-0.0814345445639555,-0.0793817797819725,-0.2189459486498869,1.9336002491212578,0.3249144479732417,1
Port Douglas,2.5928706761669784,0.0312782102376741,Australia,AU,Queensland,,-0.081493472583089,-0.0794463387178098,-0.29252342750521804,2.6037650830405634,2.572036050184644,1
Gosford,-0.2237556459094275,0.6519924305270929,Australia,AU,New South Wales,,-0.0815131152561335,-0.0794678583630889,-0.137154285052562,0.42792893678344,-0.8768794940000799,0
Bridgewater,-0.4886431242121284,-0.6761598068690126,Australia,AU,South Australia,,-0.0815170437907424,-0.0794721622921448,-0.10055939849917436,-1.1708143677433742,0.1788318206958873,0
Lake Cathie,0.0880038304684288,0.8114649226769421,Australia,AU,New South Wales,,-0.081532757929178,-0.0794893780083681,-0.1580086974735794,0.8981866493932219,-0.7222482778871094,0
Condobolin,-0.1681045009794712,0.2091834704077576,Australia,AU,New South Wales,,-0.0815641862060492,-0.0795238094408146,-0.13348858820767034,0.03801373756333841,-0.3802001344059434,0
Paynesville,-0.9708809958594348,0.2691084520574941,Australia,AU,Victoria,,-0.0815877574137026,-0.0795496330151496,-0.08738325800213988,-0.6997575736157428,-1.2467468003388773,0
Woodford,0.8541007837542833,0.8025707159875212,Australia,AU,Queensland,,-0.0816741851750984,-0.0796443194543776,-0.20306607783980246,1.6507948528571879,0.05663120291133098,1
Maddingley,-0.9325886185741972,-0.077691666493983,Australia,AU,Victoria,,-0.0816938278481429,-0.0796658390996567,-0.08431987326009613,-1.0103978906447233,-0.8630786983058781,0
Hurstbridge,-0.9246907118392916,0.0027364685811253,Australia,AU,Victoria,,-0.0817056134519696,-0.0796787508868242,-0.08607968556897816,-0.9216790399302693,-0.9351938101146504,0
Quirindi,0.0946879536419705,0.5821274862945253,Australia,AU,New South Wales,,-0.081729184659623,-0.0797045744611591,-0.1551149979607487,0.6742250661748482,-0.48726929566182225,0
Maleny,0.8844952543046153,0.8114860490586279,Australia,AU,Queensland,,-0.0817409702634497,-0.0797174862483266,-0.205109958933943,1.6899690585729037,0.07830545224811904,1
Calliope,1.3420584025948683,0.6369293203856301,Australia,AU,Queensland,,-0.0817527558672764,-0.079730398035494,-0.22920750819143076,1.9693094936194293,0.7119613857785522,1
Corrimal,-0.3824121218346282,0.6066023994766927,Australia,AU,New South Wales,,-0.08188239750937,-0.0798724276943361,-0.12778606125019834,0.224548909983131,-0.9911868566071266,0
Walkerston,1.8151513296017576,0.4109087259277702,Australia,AU,Queensland,,-0.0818902545785878,-0.0798810355524478,-0.25362464846284555,2.2123337705955173,1.4124459138988659,1
Blayney,-0.2420455351902617,0.4310738572461818,Australia,AU,New South Wales,,-0.0819884679438103,-0.0799886337788433,-0.1334271805977144,0.18758768516007876,-0.675393220739328,0
Camperdown,-1.0235226226440908,-0.2132807841488458,Australia,AU,Victoria,,-0.0820238247552904,-0.0800273691403457,-0.07742430227933621,-1.2371468033883146,-0.8195356671320553,0
Aldgate,-0.488460225319321,-0.6795400279386269,Australia,AU,South Australia,,-0.0820552530321616,-0.0800618005727922,-0.10147799667548656,-1.1740669739502936,0.18235927782239078,0
Port Fairy,-1.045703270190121,-0.3101135546024223,Australia,AU,Victoria,,-0.0821377522589485,-0.0801521830829645,-0.07479098102939472,-1.3565666100881864,-0.7454533841645349,0
Tyabb,-1.0277958058669767,0.0021026771305728,Australia,AU,Victoria,,-0.0821456093281663,-0.0801607909410761,-0.08080663147326957,-1.024840035813532,-1.0382147339746925,0
Lowood,0.766658485819822,0.7831766976006168,Australia,AU,Queensland,,-0.0821534663973841,-0.0801693987991878,-0.19848462429580413,1.5443383574803033,-0.011975234145076544,1
Charleville,0.9437544955745184,0.112942238641362,Australia,AU,Queensland,,-0.082157394931993,-0.0801737027282436,-0.19825327145332677,1.046481316552052,0.8331397584832615,1
Derby,2.456162067378779,-2.2748036721700777,Australia,AU,Western Australia,,-0.082196680278082,-0.0802167420188018,-0.24919016635284097,0.14911127506422295,4.729927544546863,3
Mooloolah,0.8837470315613084,0.8233168228022738,Australia,AU,Queensland,,-0.0822123944165175,-0.0802339577350251,-0.2060958334324737,1.701089551228507,0.06575951875051032,1
Pittsworth,0.7250905556361077,0.6828263845964713,Australia,AU,Queensland,,-0.0823184648509578,-0.0803501638195322,-0.19474933441127731,1.4021058818191472,0.04611934209742087,1
Vincentia,-0.4985196644237795,0.5815148212256586,Australia,AU,New South Wales,,-0.0823341789893934,-0.0803673795357555,-0.12138344772134861,0.08387400272715216,-1.082937707168076,0
Coonabarabran,0.1351086089526139,0.4329541052161535,Australia,AU,New South Wales,,-0.0823341789893934,-0.0803673795357555,-0.15620165791885673,0.5643761148913417,-0.29818658927013797,0
Euroa,-0.7768917792780772,0.042031538515381,Australia,AU,Victoria,,-0.0823931070085269,-0.0804319384715929,-0.09660211174407093,-0.7352906799991407,-0.8257741436913674,0
Oberon,-0.2725397687730355,0.4962170551721358,Australia,AU,New South Wales,,-0.082467749166096,-0.0805137131236534,-0.13352734559050325,0.2227421069086232,-0.7709021182765422,0
Woombye,0.8996758624077078,0.8237076608634488,Australia,AU,Queensland,,-0.082507034512185,-0.0805567524142117,-0.2075629043146064,1.7172974966495091,0.08136974693903133,1
Nhulunbuy,3.307988719875526,-0.8859553401927275,Australia,AU,Northern Territory,,-0.0825306057198384,-0.0805825759885466,-0.32178595086279976,2.3923241857461264,4.203744201453387,1
Camden,-0.3286897288651965,0.5837964704476452,Australia,AU,New South Wales,,-0.0825698910659274,-0.0806256152791048,-0.13180438156768942,0.254976794538077,-0.9145155320991413,0
