city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Lara,-0.9875081679329206,-0.0794768457463747,Australia,AU,Victoria,,-0.0310078743241272,-0.0241365464214542,-0.4019455300523521,-0.9485896816617827,-1.1560137020720456,0
Singleton,-0.0813272899279488,0.6338554318504506,Australia,AU,New South Wales,,-0.0310432311356073,-0.0730076608503016,-0.46116300138869964,-0.9139660908623335,0.4600148858698955,0
Port Lincoln,-0.4413887011792822,-0.983485281241914,Australia,AU,South Australia,,-0.0311218018277853,-0.0337558278612142,-0.021939718074568338,0.24608578052284796,-1.3515420523990236,0
Banora Point,0.6409903192884169,0.8840868597194146,Australia,AU,New South Wales,,-0.0317464388306003,-0.0249456850839486,-0.05422544363482464,-0.07054870741885207,1.478804660522538,1
Warwick,0.6422041028497815,0.7252798485926465,Australia,AU,Queensland,,-0.0348381955678038,-0.0419246852091624,-0.021129334670904408,0.07635142959941345,1.3405156074811233,1
Rochedale,0.745292569705393,0.8402179281503397,Australia,AU,Queensland,,-0.0350856932481645,-0.0286040247813964,-0.02469913683988189,0.04539844020692189,1.5542880935462822,1
Kempsey,0.1653201806101374,0.8095846747069704,Australia,AU,New South Wales,,-0.0351171215250357,-0.0924872437569475,-0.18338396713631344,-0.327501212892163,0.8919585138907125,1
Ulladulla,-0.5438785898402481,0.5597123953266527,Australia,AU,New South Wales,,-0.0352389060979115,-0.0287718780145735,-0.5081522319652511,-1.1917492971568273,-0.110373702076753,0
Sale,-1.0013586022701346,0.200447711580974,Australia,AU,Victoria,,-0.0358006865469841,-0.0356796841491661,-0.5017092696020428,-1.2012473575050384,-0.9259909865954496,0
Echuca,-0.6743520091008905,-0.0442697306681832,Australia,AU,Victoria,,-0.0365903220033728,-0.0340872303985124,-0.35881590395682383,-0.7498157803992134,-0.7828777078733669,0
Australind,-0.1997958909515355,-3.111292191800092,Australia,AU,Western Australia,,-0.0381420931738879,-0.0319524815868252,1.5536929133321322,3.9758263505924174,-2.9280377835941267,3
Broome,2.347037937060493,-2.4224559537671224,Australia,AU,Western Australia,,-0.0385113754271244,-0.0771308248857781,1.8493462255416007,5.211606177527201,0.4612639256870315,3
Port Hedland,1.956615309602974,-2.806427940893504,Australia,AU,Western Australia,,-0.0390024422532368,-0.0765368826760748,1.8827833065747328,5.270140953364281,-0.3025431921715461,3
Warragul,-1.0096721883068769,0.0807245065716099,Australia,AU,Victoria,,-0.0391752977760284,-0.0330844149285061,-0.46858167101379217,-1.1009489677047737,-1.0401171746326427,0
Port Pirie,-0.1842661122348994,-0.7554999332873422,Australia,AU,South Australia,,-0.0395210088216115,-0.0936880399635215,-0.0870419652596162,0.24861184852467594,-0.8715244931829901,0
Barwon Heads,-1.026299360380363,-0.0689136549038339,Australia,AU,Victoria,,-0.0396113651176162,-0.0335621510537022,-0.427769092335769,-0.9803571818275321,-1.1895487704874692,0
