city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Port Lincoln,-0.4413887011792816,-0.983485281241916,Australia,AU,South Australia,,-0.0311218018277853,-0.0337558278612142,-0.0354005663564475,-1.4155219499401768,0.5420958822285676,0
Banora Point,0.6409903192884175,0.8840868597194125,Australia,AU,New South Wales,,-0.0317464388306003,-0.0249456850839486,-0.07527115922696785,1.51122530029252,-0.24120378502084605,1
Warwick,0.6422041028497821,0.7252798485926444,Australia,AU,Queensland,,-0.0348381955678038,-0.0419246852091624,-0.09009249253715178,1.354102968111905,-0.08030682746361358,1
Rochedale,0.7452925697053937,0.8402179281503376,Australia,AU,Queensland,,-0.0350856932481645,-0.0286040247813964,-0.08396151589068965,1.5704552903617122,-0.09139392844542102,1
Kempsey,0.1653201806101381,0.8095846747069683,Australia,AU,New South Wales,,-0.0351171215250357,-0.0924872437569475,-0.1162039508344252,0.9661407646135256,-0.6491828893357071,1
Ulladulla,-0.5438785898402474,0.5597123953266506,Australia,AU,New South Wales,,-0.0352389060979115,-0.0287718780145735,-0.0448280959428675,0.018230209279741914,-1.1156866066796745,0
Sale,-1.001358602270134,0.200447711580972,Australia,AU,Victoria,,-0.0358006865469841,-0.0356796841491661,-0.03463880372570436,-0.7910667312237717,-1.217733864786855,0
Echuca,-0.6743520091008899,-0.0442697306681853,Australia,AU,Victoria,,-0.0365903220033728,-0.0340872303985124,-0.04166044121146428,-0.7115205384628803,-0.6398474871453189,0
Australind,-0.1997958909515349,-3.111292191800094,Australia,AU,Western Australia,,-0.0381420931738879,-0.0319524815868252,-0.030835660281915842,-3.293564825508338,2.9294761605769466,3
Broome,2.347037937060493,-2.4224559537671246,Australia,AU,Western Australia,,-0.0385113754271244,-0.0771308248857781,-0.14490018984651432,-0.09385537573171694,4.816862926475732,3
Port Hedland,1.9566153096029748,-2.8064279408935056,Australia,AU,Western Australia,,-0.0390024422532368,-0.0765368826760748,-0.13060512685379716,-0.8613758582802783,4.80775552161171,3
Warragul,-1.0096721883068762,0.0807245065716078,Australia,AU,Victoria,,-0.0391752977760284,-0.0330844149285061,-0.03469804307181639,-0.9184065052469694,-1.1056204095963706,0
