city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z 
West Tamworth,0.1643059231136554,0.609972057355462,Australia,AU,New South Wales,,-0.0742728259719326,-0.0715357171132109,0.1643059231136554,0.609972057355462,-0.0742728259719326
Irymple,-0.3584357397046616,-0.3171486397035594,Australia,AU,Victoria,,-0.0743396110602838,-0.0716088839071598,-0.3584357397046616,-0.3171486397035594,-0.0743396110602838
Dunsborough,-0.2559125966995489,-3.1762558154817246,Australia,AU,Western Australia,,-0.0743592537333283,-0.0716304035524389,-0.2559125966995489,-3.1762558154817246,-0.0743592537333283
Kununurra,2.71089034354458,-1.7355844692308675,Australia,AU,Western Australia,,-0.0744063961486351,-0.0716820507011088,2.71089034354458,-1.7355844692308675,-0.0744063961486351
Smithfield Heights,2.5350081173512486,0.0551298951601299,Australia,AU,Queensland,,-0.0744260388216796,-0.0717035703463879,2.5350081173512486,0.0551298951601299,-0.0744260388216796
Woolgoolga,0.3263210877977007,0.8484360906258345,Australia,AU,New South Wales,,-0.0744771097715953,-0.0717595214241136,0.3263210877977007,0.8484360906258345,-0.0744771097715953
Bannockburn,-0.9930450162333904,-0.1058848228527305,Australia,AU,Victoria,,-0.0745046095138576,-0.0717896489275043,-0.9930450162333904,-0.1058848228527305,-0.0745046095138576
Maffra,-0.9764178441599056,0.1916063208457655,Australia,AU,Victoria,,-0.0745163951176843,-0.0718025607146718,-0.9764178441599056,0.1916063208457655,-0.0745163951176843
Tannum Sands,1.3518185526020057,0.6547494233369956,Australia,AU,Queensland,,-0.0750467472898857,-0.0723835911372076,1.3518185526020057,0.6547494233369956,-0.0750467472898857
Ocean Shores,0.593320216953734,0.8839706646201436,Australia,AU,New South Wales,,-0.0750781755667569,-0.0724180225696542,0.593320216953734,0.8839706646201436,-0.0750781755667569
Howard Springs,3.2564943679639407,-1.4911099803710877,Australia,AU,Northern Territory,,-0.0750978182398014,-0.0724395422149333,3.2564943679639407,-1.4911099803710877,-0.0750978182398014
Leongatha,-1.0650905528278043,0.0824885594423108,Australia,AU,Victoria,,-0.075148889189717,-0.0724954932926589,-1.0650905528278043,0.0824885594423108,-0.075148889189717
Worragee,-0.4716834086971729,0.5777543252857099,Australia,AU,New South Wales,,-0.0753492444547709,-0.0727149936745058,-0.4716834086971729,0.5777543252857099,-0.0753492444547709
Tahmoor,-0.3567730224973133,0.5729163838798275,Australia,AU,New South Wales,,-0.0753531729893798,-0.0727192976035616,-0.3567730224973133,0.5729163838798275,-0.0753531729893798
Red Cliffs,-0.3707731013831876,-0.3148881168632556,Australia,AU,Victoria,,-0.0753806727316421,-0.0727494251069524,-0.3707731013831876,-0.3148881168632556,-0.0753806727316421
Glenbrook,-0.2805706928845281,0.5764973055754478,Australia,AU,New South Wales,,-0.0754160295431222,-0.0727881604684548,-0.2805706928845281,0.5764973055754478,-0.0754160295431222
McMinns Lagoon,3.249727108930032,-1.4914268760963625,Australia,AU,Northern Territory,,-0.0755181714429536,-0.0729000626239061,3.249727108930032,-1.4914268760963625,-0.0755181714429536
Kiama Downs,-0.424678393245429,0.6002011058261111,Australia,AU,New South Wales,,-0.0756006706697404,-0.0729904451340784,-0.424678393245429,0.6002011058261111,-0.0756006706697404
Lyndhurst,-0.998199439576172,0.0040040514822283,Australia,AU,Victoria,,-0.0756910269657451,-0.0730894355023622,-0.998199439576172,0.0040040514822283,-0.0756910269657451
Wonthaggi,-1.0854255842736775,0.0446406466534863,Australia,AU,Victoria,,-0.0757538835194875,-0.0731582983672554,-1.0854255842736775,0.0446406466534863,-0.0757538835194875
Junee,-0.4636524845856797,0.2549009603742735,Australia,AU,New South Wales,,-0.0759228105076702,-0.0733433673166557,-0.4636524845856797,0.2549009603742735,-0.0759228105076702
Pinjarra,-0.0918522898504656,-3.094803050894887,Australia,AU,Western Australia,,-0.075969952922977,-0.0733950144653255,-0.0918522898504656,-3.094803050894887,-0.075969952922977
Encounter Bay,-0.5813894900380311,-0.6938531515302705,Australia,AU,South Australia,,-0.076005309734457,-0.0734337498268279,-0.5813894900380311,-0.6938531515302705,-0.076005309734457
Nairne,-0.4914531162925468,-0.6604523420861564,Australia,AU,South Australia,,-0.0762370932763821,-0.0736876816411214,-0.4914531162925468,-0.6604523420861564,-0.0762370932763821
Cowes,-1.0597366034201414,0.0076906050862746,Australia,AU,Victoria,,-0.0762488788802088,-0.0737005934282888,-1.0597366034201414,0.0076906050862746,-0.0762488788802088
Picton,-0.3498561189147429,0.5737931287197575,Australia,AU,New South Wales,,-0.0763392351762135,-0.0737995837965727,-0.3498561189147429,0.5737931287197575,-0.0763392351762135
Salamander Bay,-0.1083464445473628,0.7310050980293028,Australia,AU,New South Wales,,-0.0763431637108224,-0.0738038877256285,-0.1083464445473628,0.7310050980293028,-0.0763431637108224
Lakes Entrance,-0.9625674098226916,0.2972699188437087,Australia,AU,Victoria,,-0.0763628063838669,-0.0738254073709076,-0.9625674098226916,0.2972699188437087,-0.0763628063838669
Mansfield,-0.8267732954985332,0.0965376032628919,Australia,AU,Victoria,,-0.0764531626798715,-0.0739243977391915,-0.8267732954985332,0.0965376032628919,-0.0764531626798715
Churchill,-1.0373896841533767,0.1318186606769807,Australia,AU,Victoria,,-0.0764688768183071,-0.0739416134554148,-1.0373896841533767,0.1318186606769807,-0.0764688768183071
Bucasia,1.8367167717810693,0.4215352959153634,Australia,AU,Queensland,,-0.0765160192336139,-0.0739932606040846,1.8367167717810693,0.4215352959153634,-0.0765160192336139
Strathfield,-0.29646626938678,0.6252886840771482,Australia,AU,New South Wales,,-0.0765317333720495,-0.0740104763203079,-0.29646626938678,0.6252886840771482,-0.0765317333720495
Boyne Island,1.3517686710857846,0.6534290244816761,Australia,AU,Queensland,,-0.0765592331143118,-0.0740406038236987,1.3517686710857846,0.6534290244816761,-0.0765592331143118
Blackwater,1.4317453687592512,0.3800219559041754,Australia,AU,Queensland,,-0.0766024469950097,-0.0740879470433127,1.4317453687592512,0.3800219559041754,-0.0766024469950097
Millicent,-0.9176740452242798,-0.5087966111597892,Australia,AU,South Australia,,-0.0766613750141432,-0.07415250597915,-0.9176740452242798,-0.5087966111597892,-0.0766613750141432
Oakey,0.7721288254319991,0.6921008661562221,Australia,AU,Queensland,,-0.0767753025178013,-0.0742773199217688,0.7721288254319991,0.6921008661562221,-0.0767753025178013
Temora,-0.3916900838516335,0.2497355600522704,Australia,AU,New South Wales,,-0.0768224449331081,-0.0743289670704387,-0.3916900838516335,0.2497355600522704,-0.0768224449331081
Narromine,-0.0258922982349473,0.3236778959500623,Australia,AU,New South Wales,,-0.0768381590715436,-0.074346182786662,-0.0258922982349473,0.3236778959500623,-0.0768381590715436
Ningi,0.8331671741137653,0.8359926518133218,Australia,AU,Queensland,,-0.0768931585560682,-0.0744064377934435,0.8331671741137653,0.8359926518133218,-0.0768931585560682
Bega,-0.7660342359140903,0.4936290734157092,Australia,AU,New South Wales,,-0.0769206582983305,-0.0744365652968342,-0.7660342359140903,0.4936290734157092,-0.0769206582983305
Mount Low,2.137070008116515,0.1596843581196054,Australia,AU,Queensland,,-0.0769717292482462,-0.0744925163745599,2.137070008116515,0.1596843581196054,-0.0769717292482462
Leura,-0.2725397687730349,0.5455049036434321,Australia,AU,New South Wales,,-0.0770149431289441,-0.0745398595941739,-0.2725397687730349,0.5455049036434321,-0.0770149431289441
Renmark,-0.3485924538371585,-0.4676635460189303,Australia,AU,South Australia,,-0.0770542284750331,-0.0745828988847321,-0.3485924538371585,-0.4676635460189303,-0.0770542284750331
South West Rocks,0.1984248802084484,0.8314504797510284,Australia,AU,New South Wales,,-0.077176013047909,-0.0747163206854626,0.1984248802084484,0.8314504797510284,-0.077176013047909
Tanunda,-0.4055571453609201,-0.6551707466648845,Australia,AU,South Australia,,-0.0772349410670424,-0.0747808796212999,-0.4055571453609201,-0.6551707466648845,-0.0772349410670424
Kadina,-0.313409357729662,-0.787654286212039,Australia,AU,South Australia,,-0.0772388696016513,-0.0822654122493726,-0.313409357729662,-0.787654286212039,-0.0772388696016513
Newman,1.450500818858143,-2.6869793788460474,Australia,AU,Western Australia,,-0.0773174402938293,-0.0748712621314721,1.450500818858143,-2.6869793788460474,-0.0773174402938293
Glenella,1.8219850973239604,0.4209543204190253,Australia,AU,Queensland,,-0.0775060099550565,-0.0750778507261515,1.8219850973239604,0.4209543204190253,-0.0775060099550565
Roxby Downs,0.2519144927688519,-0.8757512978388351,Australia,AU,South Australia,,-0.0775806521126256,-0.0778108456765979,0.2519144927688519,-0.8757512978388351,-0.0775806521126256
Numurkah,-0.6660384230641475,0.0279085523589006,Australia,AU,Victoria,,-0.0776710084086302,-0.075258615746496,-0.6660384230641475,0.0279085523589006,-0.0776710084086302
Korumburra,-1.056776966791062,0.0684078260492039,Australia,AU,Victoria,,-0.0777024366855014,-0.0752930471789426,-1.056776966791062,0.0684078260492039,-0.0777024366855014
Rasmussen,2.116286043024658,0.1634026012961803,Australia,AU,Queensland,,-0.0777535076354171,-0.0753489982566683,2.116286043024658,0.1634026012961803,-0.0777535076354171
Tatura,-0.7242335253213478,0.0067504811012902,Australia,AU,Victoria,,-0.0777849359122883,-0.0753834296891148,-0.7242335253213478,0.0067504811012902,-0.0777849359122883
Carnarvon,1.1988818238700836,-3.328249568515053,Australia,AU,Western Australia,,-0.0778713636736841,-0.0754781161283429,1.1988818238700836,-3.328249568515053,-0.0778713636736841
Romsey,-0.8766548117189911,-0.0442697306681853,Australia,AU,Victoria,,-0.0779263631582087,-0.0755383711351244,-0.8766548117189911,-0.0442697306681853,-0.0779263631582087
Blackheath,-0.2583069094781312,0.5410472371078787,Australia,AU,New South Wales,,-0.0779892197119511,-0.0756072340000175,-0.2583069094781312,0.5410472371078787,-0.0779892197119511
Bargo,-0.3692434015524269,0.5720290758490515,Australia,AU,New South Wales,,-0.0780010053157778,-0.075620145787185,-0.3692434015524269,0.5720290758490515,-0.0780010053157778
Old Bar,0.0184357425129656,0.783145008028086,Australia,AU,New South Wales,,-0.0780167194542134,-0.0756373615034083,0.0184357425129656,0.783145008028086,-0.0780167194542134
Narrandera,-0.4440656758831131,0.1459838995968277,Australia,AU,New South Wales,,-0.0780717189387379,-0.0756976165101898,-0.4440656758831131,0.1459838995968277,-0.0780717189387379
Ingham,2.2326263660228376,0.1053789939980984,Australia,AU,Queensland,,-0.0781424325616981,-0.0757750872331945,2.2326263660228376,0.1053789939980984,-0.0781424325616981
Manjimup,-0.359732659126394,-3.0657225865053706,Australia,AU,Western Australia,,-0.0781738608385693,-0.0758095186656411,-0.359732659126394,-3.0657225865053706,-0.0781738608385693
George Town,-1.5001737644747053,0.1740397344746184,Australia,AU,Tasmania,,-0.0781817179077871,-0.0758181265237527,-1.5001737644747053,0.1740397344746184,-0.0781817179077871
Wyong,-0.2002614517695914,0.660083834712479,Australia,AU,New South Wales,,-0.078264217134574,-0.075908509033925,-0.2002614517695914,0.660083834712479,-0.078264217134574
Broadford,-0.8517140536087627,-0.0107844156973282,Australia,AU,Victoria,,-0.0782917168768363,-0.0759386365373157,-0.8517140536087627,-0.0107844156973282,-0.0782917168768363
Drysdale,-1.0124489260431484,-0.0636320594825641,Australia,AU,Victoria,,-0.0784645723996279,-0.0761280094157719,-1.0124489260431484,-0.0636320594825641,-0.0784645723996279
Narrogin,-0.1427314363953314,-2.9567527097737134,Australia,AU,Western Australia,,-0.0784685009342368,-0.0761323133448277,-0.1427314363953314,-2.9567527097737134,-0.0784685009342368
Cockatoo,-0.9739237683488826,0.0341091453834711,Australia,AU,Victoria,,-0.0785392145571969,-0.0762097840678325,-0.9739237683488826,0.0341091453834711,-0.0785392145571969
Victor Harbor,-0.5773657143962475,-0.6921419146137789,Australia,AU,South Australia,,-0.0786295708532016,-0.0763087744361163,-0.5773657143962475,-0.6921419146137789,-0.0786295708532016
Oxford Park,0.7745896468988752,0.8298871275063314,Australia,AU,Queensland,,-0.0786374279224194,-0.076317382294228,0.7745896468988752,0.8298871275063314,-0.0786374279224194
Moama,-0.6660384230641475,-0.0442697306681853,Australia,AU,New South Wales,,-0.0787670695645131,-0.0764594119530701,-0.6660384230641475,-0.0442697306681853,-0.0787670695645131
Bungendore,-0.5272015362505417,0.4523164340305302,Australia,AU,New South Wales,,-0.0788456402566911,-0.0765454905341865,-0.5272015362505417,0.4523164340305302,-0.0788456402566911
Latrobe,-1.5245159443902885,0.1326214631810135,Australia,AU,Tasmania,,-0.0788809970681712,-0.0765842258956889,-1.5245159443902885,0.1326214631810135,-0.0788809970681712
Curl Curl,-0.2805706928845281,0.6477354646175464,Australia,AU,New South Wales,,-0.0790852808678339,-0.0768080302065916,-0.2805706928845281,0.6477354646175464,-0.0790852808678339
Beachmere,0.8227419372236898,0.8328765105147707,Australia,AU,Queensland,,-0.0791049235408784,-0.0768295498518707,0.8227419372236898,0.8328765105147707,-0.0791049235408784
Berri,-0.3667493257414039,-0.482642150633656,Australia,AU,South Australia,,-0.0791402803523585,-0.0769328441492104,-0.3667493257414039,-0.482642150633656,-0.0791402803523585
Wellington,-0.0785505521916761,0.3976202318478513,Australia,AU,New South Wales,,-0.0792424222521899,-0.0769801873688244,-0.0785505521916761,0.3976202318478513,-0.0792424222521899
Tenterfield,0.5025192302604288,0.7234418533860413,Australia,AU,New South Wales,,-0.0792856361328877,-0.0770275305884384,0.5025192302604288,0.7234418533860413,-0.0792856361328877
Thirlmere,-0.3526162294789421,0.5702755861691915,Australia,AU,New South Wales,,-0.0793642068250657,-0.0771136091695549,-0.3526162294789421,0.5702755861691915,-0.0793642068250657
Legana,-1.5445184323946917,0.1986836587102691,Australia,AU,Tasmania,,-0.079430991913417,-0.0771867759635038,-1.5445184323946917,0.1986836587102691,-0.079430991913417
Faulconbridge,-0.2676846345275765,0.5677509835578244,Australia,AU,New South Wales,,-0.0794467060518526,-0.0772039916797271,-0.2676846345275765,0.5677509835578244,-0.0794467060518526
The Entrance,-0.2111023679615048,0.6683231235696616,Australia,AU,New South Wales,,-0.0795213482094217,-0.0772857663317877,-0.2111023679615048,0.6683231235696616,-0.0795213482094217
Cobar,0.0960846360961436,0.0700134310572695,Australia,AU,New South Wales,,-0.0795842047631641,-0.0773546291966808,0.0960846360961436,0.0700134310572695,-0.0795842047631641
Wallaroo,-0.3057941129200056,-0.7977738230391934,Australia,AU,South Australia,,-0.0795920618323819,-0.0795453290860937,-0.3057941129200056,-0.7977738230391934,-0.0795920618323819
Moruya,-0.6374064327536045,0.5188117203843294,Australia,AU,New South Wales,,-0.0796156330400353,-0.0773890606291274,-0.6374064327536045,0.5188117203843294,-0.0796156330400353
Gerringong,-0.4440656758831131,0.5984370529554052,Australia,AU,New South Wales,,-0.0796784895937777,-0.0774579234940205,-0.4440656758831131,0.5984370529554052,-0.0796784895937777
Sandstone Point,0.8320198992406951,0.8402179281503376,Australia,AU,Queensland,,-0.0797059893360399,-0.0774880509974113,0.8320198992406951,0.8402179281503376,-0.0797059893360399
Tambourine,0.6976723488869305,0.8409256619367874,Australia,AU,Queensland,,-0.07974134614752,-0.0775267863589137,0.6976723488869305,0.8409256619367874,-0.07974134614752
Margate,-1.8209784224605388,0.2210459337239271,Australia,AU,Tasmania,,-0.079859202185787,-0.0776559042305883,-1.8209784224605388,0.2210459337239271,-0.079859202185787
Trafalgar,-1.0179857743436198,0.1036149411273954,Australia,AU,Victoria,,-0.0798906304626582,-0.0776903356630349,-1.0179857743436198,0.1036149411273954,-0.0798906304626582
Somerset,-1.4918601784379617,0.070161315729067,Australia,AU,Tasmania,,-0.0799259872741383,-0.0777290710245373,-1.4918601784379617,0.070161315729067,-0.0799259872741383
Marian,1.8177285412731483,0.3986554245504186,Australia,AU,Queensland,,-0.0799259872741383,-0.0777290710245373,1.8177285412731483,0.3986554245504186,-0.0799259872741383
Weipa,3.2357935387324503,-0.3488382122311819,Australia,AU,Queensland,,-0.0799417014125739,-0.0777462867407605,3.2357935387324503,-0.3488382122311819,-0.0799417014125739
Kerang,-0.6050832102427491,-0.1322927999590841,Australia,AU,Victoria,,-0.0799652726202273,-0.0777721103150955,-0.6050832102427491,-0.1322927999590841,-0.0799652726202273
Westbrook,0.7444944654458658,0.7039527662815538,Australia,AU,Queensland,,-0.0799967008970985,-0.077806541747542,0.7444944654458658,0.7039527662815538,-0.0799967008970985
Smithton,-1.457608203966582,-0.0051859245507815,Australia,AU,Tasmania,,-0.0800124150355341,-0.0778237574637653,-1.457608203966582,-0.0051859245507815,-0.0800124150355341
Longford,-1.5826112836150468,0.2062891561168992,Australia,AU,Tasmania,,-0.0800831286584943,-0.0779012281867701,-1.5826112836150468,0.2062891561168992,-0.0800831286584943
Karana Downs,0.7528080514826089,0.8078628745996339,Australia,AU,Queensland,,-0.0800870571931032,-0.0779055321158259,0.7528080514826089,0.8078628745996339,-0.0800870571931032
Beechworth,-0.7119460451590415,0.1603287127610008,Australia,AU,Victoria,,-0.0800988427969299,-0.0779184439029934,-0.7119460451590415,0.1603287127610008,-0.0800988427969299
Penguin,-1.5029505022109777,0.0952488939801011,Australia,AU,Tasmania,,-0.0801381281430188,-0.0779614831935516,-1.5029505022109777,0.0952488939801011,-0.0801381281430188
Anna Bay,-0.1170757098859431,0.7304769384871732,Australia,AU,New South Wales,,-0.0801499137468455,-0.0779743949807191,-0.1170757098859431,0.7304769384871732,-0.0801499137468455
Loxton,-0.3951152812987706,-0.4861385668025362,Australia,AU,South Australia,,-0.0801813420237167,-0.0780088264131656,-0.3951152812987706,-0.4861385668025362,-0.0801813420237167
Pearcedale,-1.0184845895058243,0.0065392172844384,Australia,AU,Victoria,,-0.080248127112068,-0.0780819932071146,-1.0184845895058243,0.0065392172844384,-0.080248127112068
Landsborough,0.8759987693750645,0.8235492130008063,Australia,AU,Queensland,,-0.0802834839235481,-0.078120728568617,0.8759987693750645,0.8235492130008063,-0.0802834839235481
Laidley,0.7392901605868651,0.7631594509539976,Australia,AU,Queensland,,-0.0802991980619837,-0.0781379442848403,0.7392901605868651,0.7631594509539976,-0.0802991980619837
Wonga Park,-0.9413345110848498,0.0103419659877534,Australia,AU,Victoria,,-0.0803463404772905,-0.0781895914335101,-0.9413345110848498,0.0103419659877534,-0.0803463404772905
Peregian Beach,0.930552520948171,0.8373341770503241,Australia,AU,Queensland,,-0.080365983150335,-0.0782111110787892,0.930552520948171,0.8373341770503241,-0.080365983150335
Cooroy,0.9412604197634962,0.8178873427092053,Australia,AU,Queensland,,-0.080365983150335,-0.0782111110787892,0.9412604197634962,0.8178873427092053,-0.080365983150335
Bellingen,0.2709027232767726,0.816746518098212,Australia,AU,New South Wales,,-0.0804131255656418,-0.0782627582274591,0.2709027232767726,0.816746518098212,-0.0804131255656418
Riddell,-0.8960587215287491,-0.0513470685326888,Australia,AU,Victoria,,-0.0805152674654732,-0.0783746603829104,-0.8960587215287491,-0.0513470685326888,-0.0805152674654732
Suffolk Park,0.5618782345627726,0.8924529068667038,Australia,AU,New South Wales,,-0.0805270530692999,-0.0783875721700779,0.5618782345627726,0.8924529068667038,-0.0805270530692999
Buninyong,-0.9265862094556686,-0.1357575265554356,Australia,AU,Victoria,,-0.0806684803152202,-0.0785425136160874,-0.9265862094556686,-0.1357575265554356,-0.0806684803152202
Weston,-0.1218310810989596,0.6641084104234858,Australia,AU,New South Wales,,-0.0807509795420071,-0.0786328961262597,-0.1218310810989596,0.6641084104234858,-0.0807509795420071
Katanning,-0.2682333312060021,-2.916897790724804,Australia,AU,Western Australia,,-0.0807745507496605,-0.0786587197005946,-0.2682333312060021,-2.916897790724804,-0.0807745507496605
Bellbrae,-1.040149794717576,-0.0918040894596206,Australia,AU,Victoria,,-0.0807902648880961,-0.0908044074961215,-1.040149794717576,-0.0918040894596206,-0.0807902648880961
Sawtell,0.2847531576139864,0.8378728997832936,Australia,AU,New South Wales,,-0.080794193422705,-0.0786802393458737,0.2847531576139864,0.8378728997832936,-0.080794193422705
Silverdale,-0.3055114509947564,0.5746698735596875,Australia,AU,New South Wales,,-0.080794193422705,-0.0786802393458737,-0.3055114509947564,0.5746698735596875,-0.080794193422705
Tallebudgera,0.6532279179345029,0.8713476515633078,Australia,AU,Queensland,,-0.0808531214418385,-0.078744798281711,0.6532279179345029,0.8713476515633078,-0.0808531214418385
Bay View,-0.2629791448307799,0.6461509859911666,Australia,AU,New South Wales,,-0.0810377625684567,-0.0789470829473346,-0.2629791448307799,0.6461509859911666,-0.0810377625684567
Portarlington,-1.004135340006406,-0.0548329215107262,Australia,AU,Victoria,,-0.0810416911030656,-0.0789513868763904,-1.004135340006406,-0.0548329215107262,-0.0810416911030656
Nanango,0.8996758624077085,0.7215616054160695,Australia,AU,Queensland,,-0.0811202617952436,-0.0790374654575069,0.8996758624077085,0.7215616054160695,-0.0811202617952436
Logan Village,0.7167769695993654,0.8377567046840249,Australia,AU,Queensland,,-0.0811713327451593,-0.0790934165352325,0.7167769695993654,0.8377567046840249,-0.0811713327451593
Glass House Mountains,0.8608846699602664,0.818394375869646,Australia,AU,Queensland,,-0.0812106180912483,-0.0791364558257907,0.8608846699602664,0.818394375869646,-0.0812106180912483
Sussex Inlet,-0.5067002330839337,0.5677192939852956,Australia,AU,New South Wales,,-0.0812145466258572,-0.0791407597548465,-0.5067002330839337,0.5677192939852956,-0.0812145466258572
Proserpine,1.941368192811588,0.3604483632729478,Australia,AU,Queensland,,-0.0812656175757729,-0.0791967108325722,1.941368192811588,0.3604483632729478,-0.0812656175757729
Merimbula,-0.8015498754630557,0.4998507928219685,Australia,AU,New South Wales,,-0.0813363311987331,-0.079274181555577,-0.8015498754630557,0.4998507928219685,-0.0813363311987331
Scarness,1.1296961608723095,0.8113487275776712,Australia,AU,Queensland,,-0.0814345445639555,-0.0793817797819725,1.1296961608723095,0.8113487275776712,-0.0814345445639555
Port Douglas,2.592870676166979,0.0312782102376721,Australia,AU,Queensland,,-0.081493472583089,-0.0794463387178098,2.592870676166979,0.0312782102376721,-0.081493472583089
Gosford,-0.2237556459094269,0.6519924305270908,Australia,AU,New South Wales,,-0.0815131152561335,-0.0794678583630889,-0.2237556459094269,0.6519924305270908,-0.0815131152561335
Bridgewater,-0.4886431242121278,-0.6761598068690147,Australia,AU,South Australia,,-0.0815170437907424,-0.0794721622921448,-0.4886431242121278,-0.6761598068690147,-0.0815170437907424
Lake Cathie,0.0880038304684295,0.81146492267694,Australia,AU,New South Wales,,-0.081532757929178,-0.0794893780083681,0.0880038304684295,0.81146492267694,-0.081532757929178
Condobolin,-0.1681045009794706,0.2091834704077556,Australia,AU,New South Wales,,-0.0815641862060492,-0.0795238094408146,-0.1681045009794706,0.2091834704077556,-0.0815641862060492
Paynesville,-0.970880995859434,0.269108452057492,Australia,AU,Victoria,,-0.0815877574137026,-0.0795496330151496,-0.970880995859434,0.269108452057492,-0.0815877574137026
Woodford,0.854100783754284,0.8025707159875191,Australia,AU,Queensland,,-0.0816741851750984,-0.0796443194543776,0.854100783754284,0.8025707159875191,-0.0816741851750984
Maddingley,-0.9325886185741966,-0.0776916664939851,Australia,AU,Victoria,,-0.0816938278481429,-0.0796658390996567,-0.9325886185741966,-0.0776916664939851,-0.0816938278481429
Hurstbridge,-0.924690711839291,0.0027364685811233,Australia,AU,Victoria,,-0.0817056134519696,-0.0796787508868242,-0.924690711839291,0.0027364685811233,-0.0817056134519696
Quirindi,0.0946879536419712,0.5821274862945232,Australia,AU,New South Wales,,-0.081729184659623,-0.0797045744611591,0.0946879536419712,0.5821274862945232,-0.081729184659623
Maleny,0.884495254304616,0.8114860490586258,Australia,AU,Queensland,,-0.0817409702634497,-0.0797174862483266,0.884495254304616,0.8114860490586258,-0.0817409702634497
Calliope,1.3420584025948692,0.636929320385628,Australia,AU,Queensland,,-0.0817527558672764,-0.079730398035494,1.3420584025948692,0.636929320385628,-0.0817527558672764
Corrimal,-0.3824121218346276,0.6066023994766906,Australia,AU,New South Wales,,-0.08188239750937,-0.0798724276943361,-0.3824121218346276,0.6066023994766906,-0.08188239750937
Walkerston,1.8151513296017583,0.4109087259277681,Australia,AU,Queensland,,-0.0818902545785878,-0.0798810355524478,1.8151513296017583,0.4109087259277681,-0.0818902545785878
Blayney,-0.2420455351902611,0.4310738572461797,Australia,AU,New South Wales,,-0.0819884679438103,-0.0799886337788433,-0.2420455351902611,0.4310738572461797,-0.0819884679438103
Camperdown,-1.02352262264409,-0.2132807841488479,Australia,AU,Victoria,,-0.0820238247552904,-0.0800273691403457,-1.02352262264409,-0.2132807841488479,-0.0820238247552904
Aldgate,-0.4884602253193204,-0.679540027938629,Australia,AU,South Australia,,-0.0820552530321616,-0.0800618005727922,-0.4884602253193204,-0.679540027938629,-0.0820552530321616
Port Fairy,-1.0457032701901203,-0.3101135546024244,Australia,AU,Victoria,,-0.0821377522589485,-0.0801521830829645,-1.0457032701901203,-0.3101135546024244,-0.0821377522589485
Tyabb,-1.027795805866976,0.0021026771305708,Australia,AU,Victoria,,-0.0821456093281663,-0.0801607909410761,-1.027795805866976,0.0021026771305708,-0.0821456093281663
Lowood,0.7666584858198227,0.7831766976006147,Australia,AU,Queensland,,-0.0821534663973841,-0.0801693987991878,0.7666584858198227,0.7831766976006147,-0.0821534663973841
Charleville,0.9437544955745192,0.11294223864136,Australia,AU,Queensland,,-0.082157394931993,-0.0801737027282436,0.9437544955745192,0.11294223864136,-0.082157394931993
Derby,2.4561620673787794,-2.27480367217008,Australia,AU,Western Australia,,-0.082196680278082,-0.0802167420188018,2.4561620673787794,-2.27480367217008,-0.082196680278082
Mooloolah,0.8837470315613091,0.8233168228022717,Australia,AU,Queensland,,-0.0822123944165175,-0.0802339577350251,0.8837470315613091,0.8233168228022717,-0.0822123944165175
Pittsworth,0.7250905556361084,0.6828263845964692,Australia,AU,Queensland,,-0.0823184648509578,-0.0803501638195322,0.7250905556361084,0.6828263845964692,-0.0823184648509578
Vincentia,-0.4985196644237789,0.5815148212256565,Australia,AU,New South Wales,,-0.0823341789893934,-0.0803673795357555,-0.4985196644237789,0.5815148212256565,-0.0823341789893934
Coonabarabran,0.1351086089526146,0.4329541052161514,Australia,AU,New South Wales,,-0.0823341789893934,-0.0803673795357555,0.1351086089526146,0.4329541052161514,-0.0823341789893934
Euroa,-0.7768917792780765,0.042031538515379,Australia,AU,Victoria,,-0.0823931070085269,-0.0804319384715929,-0.7768917792780765,0.042031538515379,-0.0823931070085269
Oberon,-0.2725397687730349,0.4962170551721337,Australia,AU,New South Wales,,-0.082467749166096,-0.0805137131236534,-0.2725397687730349,0.4962170551721337,-0.082467749166096
Woombye,0.8996758624077085,0.8237076608634467,Australia,AU,Queensland,,-0.082507034512185,-0.0805567524142117,0.8996758624077085,0.8237076608634467,-0.082507034512185
Nhulunbuy,3.3079887198755262,-0.8859553401927296,Australia,AU,Northern Territory,,-0.0825306057198384,-0.0805825759885466,3.3079887198755262,-0.8859553401927296,-0.0825306057198384
Camden,-0.3286897288651959,0.583796470447643,Australia,AU,New South Wales,,-0.0825698910659274,-0.0806256152791048,-0.3286897288651959,0.583796470447643,-0.0825698910659274
Murrumbateman,-0.4796810784645192,0.4074228729497309,Australia,AU,New South Wales,,-0.0826131049466253,-0.0806729584987188,-0.4796810784645192,0.4074228729497309,-0.0826131049466253
Fernvale,0.7694352235560948,0.7902223458925896,Australia,AU,Queensland,,-0.0826523902927142,-0.080715997789277,0.7694352235560948,0.7902223458925896,-0.0826523902927142
East Hills,-0.3124449817493998,0.6142818392192179,Australia,AU,New South Wales,,-0.0826641758965409,-0.0807289095764445,-0.3124449817493998,0.6142818392192179,-0.0826641758965409
Bohle Plains,2.122288452143186,0.1608568723031274,Australia,AU,Queensland,,-0.0826681044311498,-0.0807332135055003,2.122288452143186,0.1608568723031274,-0.0826681044311498
