city,x,y,country,iso2,admin_name,capital,z,population_proper,cluster
Hervey Bay,0.5815941762355947,0.34244822573673195,Australia,AU,Queensland,,1.4345353839468447,0.1407857110685504,1
Shepparton,-0.5915824864578267,-0.7413945046288892,Australia,AU,Victoria,,-0.5317009159834064,0.0397423686250409,0
Albury,-0.7169016612134301,-0.6497800991882513,Australia,AU,New South Wales,,-0.44234468025518814,-0.0738512309452426,0
Port Macquarie,0.5129881660976895,0.3288892284387524,Australia,AU,New South Wales,,1.3015560679980145,0.0984178334430485,1
Pakenham,-0.5358863774771842,-0.8227626653027231,Australia,AU,Victoria,,-0.5662105576886624,0.1052653845708597,0
Tamworth,0.3461341417546732,0.5549571697823025,Australia,AU,New South Wales,,1.2110394639925295,-0.0937525988993588,1
Caloundra,0.5154415780102929,0.3828515712328383,Australia,AU,Queensland,,1.4163138627179606,0.0831948363726096,1
Orange,-0.5869695877544658,-0.8010452598565111,Australia,AU,New South Wales,,-0.270343419211133,0.0694394791102057,0
Dubbo,-0.5763810412905417,-0.7848785842023531,Australia,AU,New South Wales,,-0.2738335257779242,0.0707091381816729,0
Geraldton,2.7161498436103417,2.8807814302168873,Australia,AU,Western Australia,,-1.8940499878301749,0.0675070149641421,3
Nowra,-0.7308863319173272,-0.7157308874577307,Australia,AU,New South Wales,,-0.22349663479789572,-0.0549612863192442,0
Bathurst,-0.6055198458165623,-0.7964838067966679,Australia,AU,New South Wales,,-0.24793335652750703,0.0561962894054445,0
Queanbeyan,-0.731665767189503,-0.6854606672496653,Australia,AU,New South Wales,,-0.30500148138298666,-0.0676837006082511,0
Frankston,-0.5767200363686766,-0.7730066048045482,Australia,AU,Victoria,,-0.5852343595348765,0.0608316209985637,0
Sunbury,-0.5700456684573034,-0.7609973471922341,Australia,AU,Victoria,,-0.5945484486505632,0.0607756699208381,0
Warrnambool,-0.5781430727862802,-0.7051225637567223,Australia,AU,Victoria,,-0.7282323617427208,0.0331315335952998,0
Wodonga,-0.6578730009479002,-0.7091844395501706,Australia,AU,Victoria,,-0.44635992450280565,-0.0129764583797104,0
Albany,2.6212032899471174,2.807528091599314,Australia,AU,Western Australia,,-1.8595521209990515,0.0318920020272234,3
Gladstone,0.5133922010612286,0.47364224051959164,Australia,AU,Queensland,,1.384731993533517,0.0493013950580193,1
Mildura,-0.543937730947913,-0.674890327903867,Australia,AU,Victoria,,-0.6530469862763479,0.046374723300061,0
Southport,0.4676625834785388,0.4087611430409782,Australia,AU,Queensland,,1.4059682428216844,0.0428024621837296,1
Dandenong,-0.6031547314381953,-0.7457506010662496,Australia,AU,Victoria,,-0.5763221828177169,0.034185996213976,0
Kalgoorlie,2.6053301992093916,2.7873018213722722,Australia,AU,Western Australia,,-1.5775914843228933,0.0339406722577942,3
Mount Gambier,-0.5763882366059645,-0.6547888897301068,Australia,AU,South Australia,,-0.8044821882766611,0.0152745319426985,0
Lismore,0.3456790409305778,0.5242430953540733,Australia,AU,New South Wales,,1.3846511005536264,-0.0791235440386233,1
Maryborough,0.41542787495098965,0.5128016846723155,Australia,AU,Queensland,,1.425117464325849,-0.0282209750954284,1
Quakers Hill,-0.6539184925179566,-0.7854398383860492,Australia,AU,New South Wales,,-0.18568889376979034,0.0220230927022258,0
Gawler,-0.6468111543418475,-0.4864640007740552,Australia,AU,South Australia,,-0.836743612526275,-0.091729752243123,0
Caboolture,0.4525658852428615,0.447646912687327,Australia,AU,Queensland,,1.403882770502256,0.0192384506031097,1
Ballina,0.34062891412323426,0.5226536378797715,Australia,AU,New South Wales,,1.3974607254161049,-0.0815165285936597,1
Taree,-0.7077033228812113,-0.7473441840278601,Australia,AU,New South Wales,,-0.06158792618629786,-0.024816567212274,0
Traralgon,-0.6386002530595303,-0.7472736648859241,Australia,AU,Victoria,,-0.5110219397661718,0.0127825570193782,0
Busselton,2.6351853045337768,2.8784408809288196,Australia,AU,Western Australia,,-1.9613923920128118,0.0144869129254833,3
Armidale,0.4427920760905002,0.4459633363828266,Australia,AU,New South Wales,,1.2594147339680029,0.010936171454431,1
Goulburn,-0.6654270142996258,-0.754388774017538,Australia,AU,New South Wales,,-0.2735859876430801,0.0019624793730442,0
Alice Springs,0.6479021177346441,0.7949833355400654,Australia,AU,Northern Territory,,0.478513367489518,0.0075877146490022,1
Devonport,-0.6575982053779206,-0.762971613283422,Australia,AU,Tasmania,,-0.5867918068684774,0.0046610428910439,0
Bacchus Marsh,-0.6934479895369811,-0.6295096967303335,Australia,AU,Victoria,,-0.6072175909955313,-0.0670079837464872,0
Whyalla,-0.5395887064815046,-0.5432549118701923,Australia,AU,South Australia,,-0.8664926886296526,-0.0009512805977465,0
Cessnock,-0.7052448742967516,-0.733615597375711,Australia,AU,New South Wales,,-0.13934692239594473,-0.0292065748492114,0
Gympie,0.3933013462256318,0.5275751313359874,Australia,AU,Queensland,,1.40942763285839,-0.0480319605393724,1
Griffith,-0.6453540853752235,-0.6747024268708569,Australia,AU,New South Wales,,-0.4501409953492979,-0.0162130130296878,0
Kwinana,2.603950154380685,2.918073370843681,Australia,AU,Western Australia,,-1.907082248071883,-0.018997655128804,3
Burnie,-0.6679563019978003,-0.7384626152954326,Australia,AU,Tasmania,,-0.6083915293096757,-0.0110956413823166,0
