city,x,y,country,iso2,admin_name,capital,z,population_proper,cluster
Bathurst,0.07697788884344502,0.17481883696666545,Australia,AU,New South Wales,,-0.48582763962774583,0.0561962894054445,0
Queanbeyan,-0.004080058685126907,-0.07926369939018976,Australia,AU,New South Wales,,-0.6896377929993992,-0.0676837006082511,0
Frankston,0.09982680337961174,-0.7134826472096528,Australia,AU,Victoria,,-0.7140486296815873,0.0608316209985637,0
Sunbury,0.09776537220374783,-0.6774557501044669,Australia,AU,Victoria,,-0.6146087834966153,0.0607756699208381,0
Warrnambool,0.08041818592021963,-0.9391499053640268,Australia,AU,Victoria,,-0.5434530938570942,0.0331315335952998,0
Wodonga,0.035790458717427025,-0.34448385677338433,Australia,AU,Victoria,,-0.6050417882399877,-0.0129764583797104,0
Albany,0.07979823822028174,-2.390064959602949,Australia,AU,Western Australia,,1.6853063539448825,0.0318920020272234,1
Gladstone,0.024031278793106573,1.4223876761682388,Australia,AU,Queensland,,0.5180096360152932,0.0493013950580193,3
Mildura,0.06666017442770256,-0.4719774986166789,Australia,AU,Victoria,,-0.024212463191981323,0.046374723300061,0
Southport,0.02998680503414497,1.0999396663572831,Australia,AU,Queensland,,-0.12722690795107924,0.0428024621837296,3
Dandenong,0.06303346944893425,-0.6875005060695857,Australia,AU,Victoria,,-0.6995668165232691,0.034185996213976,0
Kalgoorlie,0.050005873282554916,-1.6207276111500821,Australia,AU,Western Australia,,1.9226080735580735,0.0339406722577942,1
Mount Gambier,0.05124884748528384,-1.0023402085777144,Australia,AU,South Australia,,-0.3517845830975718,0.0152745319426985,0
Lismore,-0.06168901063528871,0.9896714881391233,Australia,AU,New South Wales,,-0.2201569793030184,-0.0791235440386233,3
Maryborough,-0.04216814742021342,1.3309689835845184,Australia,AU,Queensland,,0.21058486986571592,-0.0282209750954284,3
Quakers Hill,0.02617489967179661,0.2344508002434375,Australia,AU,New South Wales,,-0.6204556079211325,0.0220230927022258,0
Gawler,-0.044562290979096274,-0.7781853619971012,Australia,AU,South Australia,,0.18013893294089117,-0.091729752243123,0
Caboolture,-0.005136121153536598,1.17226756272812,Australia,AU,Queensland,,0.010832827137318661,0.0192384506031097,3
Ballina,-0.06998006974046335,1.006292943304214,Australia,AU,New South Wales,,-0.24082705962602644,-0.0815165285936597,3
Taree,-0.017130053992669744,0.5665055879038127,Australia,AU,New South Wales,,-0.5214778023551844,-0.024816567212274,0
Traralgon,0.03558046736124509,-0.6138758115846255,Australia,AU,Victoria,,-0.8239606618470443,0.0127825570193782,0
Busselton,0.03910638989815,-2.41984966623399,Australia,AU,Western Australia,,2.035974195077904,0.0144869129254833,1
Armidale,-0.002024853702749288,0.6709644157696651,Australia,AU,New South Wales,,-0.2963822341966795,0.010936171454431,3
Goulburn,0.007807434912555096,0.01991158427922443,Australia,AU,New South Wales,,-0.6472944621876385,0.0019624793730442,0
Alice Springs,-0.021494616745196225,0.1343317654287683,Australia,AU,Northern Territory,,1.830436974007602,0.0075877146490022,3
Devonport,0.034900916344337986,-0.9784430526711934,Australia,AU,Tasmania,,-1.1619050546018852,0.0046610428910439,0
Bacchus Marsh,-0.030569606212983862,-0.7117332550476372,Australia,AU,Victoria,,-0.6068935807744555,-0.0670079837464872,0
Whyalla,0.0011356120819883404,-0.6821807588852823,Australia,AU,South Australia,,0.453323864622474,-0.0009512805977465,0
Cessnock,-0.028782342992618393,0.3746208042099163,Australia,AU,New South Wales,,-0.5503884467442162,-0.0292065748492114,0
Gympie,-0.06938438107818902,1.251148958657816,Australia,AU,Queensland,,0.13593061112584612,-0.0480319605393724,3
Griffith,-0.014465013335878962,-0.1944308723191467,Australia,AU,New South Wales,,-0.32622534468476455,-0.0162130130296878,0
Kwinana,-0.004949416723676319,-2.2237850317034726,Australia,AU,Western Australia,,2.170081952930395,-0.018997655128804,1
Burnie,0.01343742665831353,-1.0005032171125232,Australia,AU,Tasmania,,-1.113277488253844,-0.0110956413823166,0
Wangaratta,-0.011613882853671974,-0.4164732320900663,Australia,AU,Victoria,,-0.5906599331668331,-0.0197379309264052,0
Grafton,-0.06405973383495529,0.8616979671355985,Australia,AU,New South Wales,,-0.29634456974344286,-0.0497320125164217,3
Yeppoon,-0.10091923029569169,1.464032853282921,Australia,AU,Queensland,,0.6402806442521203,-0.0672662194898364,3
Murray Bridge,-0.021904292581881226,-0.7994837201212854,Australia,AU,South Australia,,0.08040264895262453,-0.0318620990766529,0
Mount Isa,-0.1229926235277186,0.9026056369075455,Australia,AU,Queensland,,1.7598246321177204,-0.0940194425008197,3
Narangba,-0.050369522336737,1.1553975021389322,Australia,AU,Queensland,,-0.005531455310742042,-0.0145904317756433,3
Mount Eliza,-0.006041615523335112,-0.7225668487258761,Australia,AU,Victoria,,-0.7158212916824918,-0.0175386231788807,0
Broken Hill,-0.029001242239566072,-0.2640128921181455,Australia,AU,New South Wales,,0.28954681075434946,-0.0182014282534771,0
Nerang,-0.05743912549140797,1.0888644522806004,Australia,AU,Queensland,,-0.1259162330342928,-0.0219458465320414,3
Karratha,-0.06274491410076692,-0.7954111327036585,Australia,AU,Western Australia,,3.4472514878093006,-0.0226172594647494,1
Mount Barker,-0.02998538221647451,-0.8250319161104036,Australia,AU,South Australia,,0.11730089655487452,-0.0349523201387324,0
Horsham,-0.023908638577233722,-0.7671668722199299,Australia,AU,Victoria,,-0.32687883564804326,-0.0319352658706019,0
Lara,-0.015197377569236534,-0.753197250757908,Australia,AU,Victoria,,-0.6453061013808274,-0.0241365464214542,0
Singleton,-0.07563222758862334,0.39108702568753956,Australia,AU,New South Wales,,-0.5055793433382033,-0.0730076608503016,0
Port Lincoln,-0.029318126163551686,-1.0101284961260635,Australia,AU,South Australia,,0.379563244231296,-0.0337558278612142,0
Banora Point,-0.060749932169050114,1.0784311016959856,Australia,AU,New South Wales,,-0.16887416746965775,-0.0249456850839486,3
Warwick,-0.07398054618547072,0.9662755200216242,Australia,AU,Queensland,,-0.056239590905123094,-0.0419246852091624,3
Rochedale,-0.06788624487970006,1.1206964453264472,Australia,AU,Queensland,,-0.06397916586321539,-0.0286040247813964,3
Kempsey,-0.09920987593591028,0.6893110057287499,Australia,AU,New South Wales,,-0.45464752642691136,-0.0924872437569475,3
Ulladulla,-0.03593417635797727,0.013028549237750361,Australia,AU,New South Wales,,-0.7811820596955508,-0.0287718780145735,0
Sale,-0.02817397851659752,-0.5645021399723888,Australia,AU,Victoria,,-0.8526468965400663,-0.0356796841491661,0
Echuca,-0.03379384348233924,-0.5077345958970005,Australia,AU,Victoria,,-0.44801216189527915,-0.0340872303985124,0
Australind,-0.02540660743221628,-2.350294190260276,Australia,AU,Western Australia,,2.0511956540677945,-0.0319524815868252,1
Broome,-0.12203348066139943,-0.06708384486014768,Australia,AU,Western Australia,,3.3726555593802074,-0.0771308248857781,1
Port Hedland,-0.1103458786633745,-0.614785982586757,Australia,AU,Western Australia,,3.366279052139067,-0.0765368826760748,1
Warragul,-0.027780442649428007,-0.6553588292095669,Australia,AU,Victoria,,-0.7741361967644963,-0.0330844149285061,0
Port Pirie,-0.08513840557830529,-0.6680675851728196,Australia,AU,South Australia,,0.40064951496139956,-0.0936880399635215,0
Barwon Heads,-0.027098777302378217,-0.7733057447237779,Australia,AU,Victoria,,-0.6804434463364044,-0.0335621510537022,0
Emerald,-0.08758159852063692,1.2255826691673544,Australia,AU,Queensland,,0.7876207415926706,-0.03376013179027,3
Ulverstone,-0.01706894988199683,-0.9913811900919061,Australia,AU,Tasmania,,-1.1475278286938937,-0.0338031710808282,0
Morwell,-0.02999354624555458,-0.6301734293899675,Australia,AU,Victoria,,-0.8187529979663396,-0.0352578991016957,0
Gisborne,-0.04641486915482904,-0.679159739631914,Australia,AU,Victoria,,-0.5963624114361695,-0.0557962485560735,0
Port Augusta,-0.06939342581497839,-0.6052908553647399,Australia,AU,South Australia,,0.5014287151537155,-0.0662849236651092,0
Forster,-0.05867036945135289,0.5373214729235729,Australia,AU,New South Wales,,-0.5596615136079649,-0.0353913209024261,0
Penrith,-0.053898150510607694,0.21695896107071777,Australia,AU,New South Wales,,-0.6096676683038866,-0.0373065693322665,0
Torquay,-0.031920651870135826,-0.7981737197223204,Australia,AU,Victoria,,-0.675444115898235,-0.0374658147073319,0
Jimboomba,-0.0792124810187334,1.0857885327478431,Australia,AU,Queensland,,-0.08552730192943715,-0.0377111386635137,3
Lithgow,-0.08012167665672007,0.20702625407850322,Australia,AU,New South Wales,,-0.5378936714613429,-0.0721425711100816,0
Bowral,-0.06082993952115933,0.11073653243575646,Australia,AU,New South Wales,,-0.6751648883059347,-0.0500461993374966,0
Goonellabah,-0.07730055204305136,0.9920459514470835,Australia,AU,New South Wales,,-0.22258648163923206,-0.0390066213093158,3
Raymond Terrace,-0.061240436280110354,0.4115842497792805,Australia,AU,New South Wales,,-0.5711121249974952,-0.0393509356337815,0
Leopold,-0.035168768412828205,-0.7702677617490242,Australia,AU,Victoria,,-0.6694711582945011,-0.0393767592081164,0
Dalby,-0.08340285780654633,1.029439874798492,Australia,AU,Queensland,,0.1227115305865279,-0.0397856324684194,3
Campbelltown,-0.05696536429809379,0.18900356423321807,Australia,AU,New South Wales,,-0.6575660972656293,-0.04044413361396,0
Colac,-0.04620006279983088,-0.8541776145670492,Australia,AU,Victoria,,-0.6219564781770337,-0.0555853560323382,0
Muswellbrook,-0.06615682457967066,0.40549280943636373,Australia,AU,New South Wales,,-0.4488923758515151,-0.0425573627803681,0
Esperance,-0.0715831279715583,-1.9562437796377639,Australia,AU,Western Australia,,1.5218960442837322,-0.0852996822337264,1
Drouin,-0.04170046564355083,-0.6599398828075081,Australia,AU,Victoria,,-0.7661344274193375,-0.0433665014428624,0
Rutherford,-0.06673232240348714,0.4009931723016709,Australia,AU,New South Wales,,-0.549873861362525,-0.0433794132300299,0
Nelson Bay,-0.06751400432077155,0.447427299281966,Australia,AU,New South Wales,,-0.5960084659063662,-0.0436548646896024,0
Inverell,-0.07927386261597655,0.7136610507243253,Australia,AU,New South Wales,,-0.17290965169503328,-0.0443434933385338,3
Parkes,-0.06585377547114737,0.11130724040574738,Australia,AU,New South Wales,,-0.351299435169755,-0.0454280834606007,0
